@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
3189,'2019/05/28 21:05:32:114',11,0.775416,-0.17035,-0.031817,-0.459495,-0.450339,-0.034176,0.005404,0.394958,0.048378,0.005648,0.220278,0.050403,0.084569,0,0,0,1
3190,'2019/05/28 21:05:32:130',11,0.684659,-0.250317,-0.182371,-0.325222,-0.287748,-0.320628,-0.089843,0.309195,0.323893,0.044279,0.213103,0.050675,0.209477,0,0,0,1
3191,'2019/05/28 21:05:32:148',11,0.746637,-0.404212,-0.270072,-0.445855,-0.362675,-0.324198,0.005743,0.426636,0.366868,0.21129,0.233533,-0.041571,0.175168,0,0,0,1
3192,'2019/05/28 21:05:32:164',11,0.915975,-0.327411,-0.215819,-0.567822,-0.301256,-0.308619,-0.08935,0.313642,0.542237,0.112417,0.177351,-0.005311,0.1648,0,0,0,1
3193,'2019/05/28 21:05:32:180',11,0.850109,-0.433193,-0.231483,-0.679835,-0.289495,-0.373959,-0.087173,0.366446,0.460378,0.191457,0.268725,-0.015154,0.195734,0,0,0,1
3194,'2019/05/28 21:05:32:197',11,0.908304,-0.55876,-0.295455,-0.665685,-0.337482,-0.449041,-0.115908,0.338874,0.455505,0.120554,0.347531,0.127507,0.183535,0,0,0,1
3195,'2019/05/28 21:05:32:213',11,1.03121,-0.572755,-0.207739,-0.663608,-0.249542,-0.434049,-0.071011,0.465155,0.398183,0.163953,0.284639,0.042309,0.157655,0,0,0,1
3196,'2019/05/28 21:05:32:230',11,1.233411,-0.663417,-0.145965,-0.500802,-0.304182,-0.475671,0.052864,0.473538,0.400354,0.196957,0.210014,0.053464,0.129094,0,0,0,1
3197,'2019/05/28 21:05:32:247',11,1.187621,-0.712402,-0.220298,-0.577368,-0.276201,-0.476961,-0.022384,0.465072,0.320034,0.249605,0.236999,0.052746,0.185773,0,0,0,1
3198,'2019/05/28 21:05:32:263',11,1.403125,-0.645259,0.029843,-0.57776,-0.149409,-0.385473,-0.066899,0.417721,0.391878,0.229002,0.160186,-0.023513,0.209515,0,0,0,1
3199,'2019/05/28 21:05:32:281',11,1.437662,-0.678297,0.034716,-0.706822,-0.100567,-0.374981,-0.056499,0.462141,0.357731,0.20515,0.173063,-0.052636,0.125678,0,0,0,1
3200,'2019/05/28 21:05:32:297',11,1.448494,-0.776761,0.10097,-0.766739,-0.151171,-0.465464,0.028968,0.399452,0.358537,0.146286,0.219036,-0.132879,0.148978,0,0,0,1
3201,'2019/05/28 21:05:32:314',11,0.827397,-0.15319,-0.18684,-0.441057,-0.259525,-0.181672,-0.030242,0.256912,0.226295,0.156219,0.147492,0.020665,0.016324,0,0,0,1
3202,'2019/05/28 21:05:32:330',11,0.765115,-0.215927,-0.143063,-0.32784,-0.140374,-0.074038,0.054791,0.143997,0.346128,0.113545,-0.059831,-0.071176,0.075713,0,0,0,1
3203,'2019/05/28 21:05:32:348',11,0.825612,-0.371983,-0.311128,-0.392112,-0.180291,-0.141945,0.064995,0.238287,0.23926,0.01976,0.069597,0.159669,0.039651,0,0,0,1
3204,'2019/05/28 21:05:32:364',11,0.830745,-0.419181,-0.373419,-0.396278,-0.209466,-0.203113,0.050637,0.329163,0.204921,0.047311,0.083316,0.147433,0.116163,0,0,0,1
3205,'2019/05/28 21:05:32:380',11,0.938468,-0.613618,-0.357567,-0.568823,-0.240481,-0.260328,-0.066646,0.314387,0.213083,0.110592,0.073402,0.148732,0.066497,0,0,0,1
3206,'2019/05/28 21:05:32:397',11,1.001812,-0.552805,-0.219529,-0.508324,-0.227453,-0.115612,-0.031928,0.255323,0.251816,0.191992,0.133422,0.13121,0.09663,0,0,0,1
3207,'2019/05/28 21:05:32:414',11,0.972792,-0.585236,-0.147432,-0.475294,-0.215429,-0.172189,-0.087896,0.199277,0.210747,0.207222,0.200427,0.209843,0.087912,0,0,0,1
3208,'2019/05/28 21:05:32:431',11,1.006832,-0.686623,-0.411292,-0.439077,-0.416356,-0.235564,-0.005996,0.313956,0.220732,0.200883,0.197182,0.166899,0.101538,0,0,0,1
3209,'2019/05/28 21:05:32:447',11,1.006074,-0.608981,-0.531208,-0.428632,-0.403971,-0.309415,0.001818,0.320054,0.130531,0.230488,0.141813,0.145049,0.118611,0,0,0,1
3210,'2019/05/28 21:05:32:464',11,1.038543,-0.477907,-0.388595,-0.452487,-0.205402,-0.040429,-0.181698,0.229533,0.347036,0.180115,0.135838,0.293556,0.170707,0,0,0,1
3211,'2019/05/28 21:05:32:481',11,1.055611,-0.515111,-0.385003,-0.383587,-0.276598,-0.15901,-0.01716,0.283729,0.255597,0.201718,0.199477,0.256555,0.092674,0,0,0,1
3212,'2019/05/28 21:05:32:497',11,1.189813,-0.742306,-0.341207,-0.345021,-0.36239,-0.302639,-0.002187,0.372198,0.292266,0.186065,0.206921,0.207232,0.101407,0,0,0,1
3213,'2019/05/28 21:05:32:513',11,1.247963,-0.78139,-0.309203,-0.344562,-0.277468,-0.308124,-0.065219,0.387647,0.24425,0.274176,0.216153,0.18711,0.113649,0,0,0,1
3214,'2019/05/28 21:05:32:531',11,1.335673,-0.801436,-0.164644,-0.360665,-0.379997,-0.261229,-0.008967,0.335607,0.209882,0.338308,0.170456,0.21815,0.098057,0,0,0,1
3215,'2019/05/28 21:05:32:547',11,0.664001,-0.318922,-0.212901,-0.22035,-0.404648,-0.240071,-0.014835,0.296953,0.378552,0.272538,0.230389,0.106481,0.19372,0,0,0,1
3216,'2019/05/28 21:05:32:564',11,0.634984,-0.470045,-0.173122,-0.313361,-0.470698,-0.325587,0.03158,0.432393,0.225836,0.351405,0.10076,0.002472,0.21259,0,0,0,1
3217,'2019/05/28 21:05:32:580',11,0.561601,-0.049496,0.181096,-0.288615,-0.285028,-0.258392,-0.14128,-0.002356,-0.038759,0.134665,0.261382,0.008142,0.237547,0,0,0,1
3218,'2019/05/28 21:05:32:598',11,0.588793,0.00747,0.010489,-0.514825,-0.364261,-0.232748,0.04051,0.148106,0.131951,0.159807,0.167927,0.063046,0.087332,0,0,0,1
3219,'2019/05/28 21:05:32:613',11,0.577249,-0.130868,0.178568,-0.69969,-0.462061,-0.207746,0.139534,0.17375,0.153102,0.288466,0.303048,0.15541,0.054491,0,0,0,1
3220,'2019/05/28 21:05:32:631',11,0.750301,-0.229389,0.082644,-0.659742,-0.421667,-0.317374,0.055897,0.114823,0.191388,0.277548,0.180851,0.227577,0.027841,0,0,0,1
3221,'2019/05/28 21:05:32:647',11,0.876468,-0.290955,0.127136,-0.658728,-0.393102,-0.254975,0.174901,0.250053,0.173157,0.257025,0.338356,0.250557,-0.025875,0,0,0,1
3222,'2019/05/28 21:05:32:664',11,0.937961,-0.354694,0.153458,-0.633011,-0.388912,-0.339168,0.046144,0.305398,0.122326,0.244141,0.308718,0.195402,0.044129,0,0,0,1
3223,'2019/05/28 21:05:32:681',11,0.900083,-0.51615,0.109819,-0.532457,-0.409286,-0.404441,0.039724,0.246568,0.241341,0.222078,0.2718,0.150318,0.055481,0,0,0,1
3224,'2019/05/28 21:05:32:698',11,0.981112,-0.53421,0.233451,-0.606235,-0.3589,-0.258267,0.073355,0.220732,0.183706,0.203739,0.189727,0.187168,0.105816,0,0,0,1
3225,'2019/05/28 21:05:32:714',11,1.024113,-0.606106,0.270159,-0.767345,-0.373722,-0.213055,0.191507,0.144636,0.081526,0.226524,0.250324,0.197393,0.002967,0,0,0,1
3226,'2019/05/28 21:05:32:730',11,1.212845,-0.500437,0.340748,-0.820325,-0.120763,-0.050628,0.106278,0.145433,0.076707,0.283129,0.13404,0.045361,0.109674,0,0,0,1
3227,'2019/05/28 21:05:32:747',11,1.321283,-0.567556,0.295269,-0.812258,-0.172544,-0.054977,0.145658,0.055513,0.075984,0.42853,0.172097,0.024212,0.125734,0,0,0,1
3228,'2019/05/28 21:05:32:763',11,1.488968,-0.626522,0.346937,-0.746253,-0.214457,-0.221461,0.242443,0.022127,0.064749,0.53901,0.230991,0.013065,0.228845,0,0,0,1
3229,'2019/05/28 21:05:32:780',11,0.929517,-0.109896,-0.202899,-0.411545,-0.382006,-0.130489,0.154785,0.062442,0.190855,0.445459,0.128267,0.204716,0.187211,0,0,0,1
3230,'2019/05/28 21:05:32:797',11,0.594344,-0.047475,-0.137161,-0.188701,-0.269332,-0.10493,0.104105,0.101189,0.157801,0.093186,0.059208,0.120037,0.203909,0,0,0,1
3231,'2019/05/28 21:05:32:814',11,0.707133,-0.166995,-0.128929,-0.468499,-0.338851,-0.202648,-0.13532,0.153015,0.010969,0.141716,0.249377,0.167406,0.045312,0,0,0,1
3232,'2019/05/28 21:05:32:831',11,0.705799,-0.32022,-0.283595,-0.409279,-0.142835,-0.135416,-0.022541,0.245481,0.13109,-0.02381,0.083206,-0.033477,-0.111299,0,0,0,1
3233,'2019/05/28 21:05:32:847',11,0.817511,-0.501709,-0.175157,-0.374412,-0.176989,-0.219742,-0.065915,0.227587,-0.035045,0.124549,0.15642,0.138256,0.146702,0,0,0,1
3234,'2019/05/28 21:05:32:864',11,0.734555,-0.58633,-0.235482,-0.478258,-0.120013,-0.144618,-0.018776,0.365659,0.047458,0.317002,0.178041,0.181602,0.154333,0,0,0,1
3235,'2019/05/28 21:05:32:880',11,0.878849,-0.648235,-0.334368,-0.617389,-0.331037,-0.236172,-0.031057,0.333365,0.0705,0.201319,0.199947,0.049645,0.243382,0,0,0,1
3236,'2019/05/28 21:05:32:896',11,1.016706,-0.588516,-0.22223,-0.560682,-0.299787,-0.204272,0.015144,0.399779,0.052634,0.186994,0.221141,0.121313,0.115731,0,0,0,1
3237,'2019/05/28 21:05:32:914',11,1.016472,-0.76756,-0.216939,-0.511705,-0.243126,-0.204562,0.035773,0.310562,0.139771,0.36227,0.33942,0.168342,0.175692,0,0,0,1
3238,'2019/05/28 21:05:32:930',11,0.98931,-0.877276,-0.2483,-0.641614,-0.339152,-0.235742,-0.136479,0.2968,0.200699,0.319369,0.320635,0.207621,0.226448,0,0,0,1
3239,'2019/05/28 21:05:32:947',11,1.054464,-0.660726,-0.374532,-0.570367,-0.255849,-0.206551,-0.140149,0.409062,0.293318,0.179684,0.301413,0.204638,0.143581,0,0,0,1
3240,'2019/05/28 21:05:32:964',11,1.211637,-0.755488,-0.252115,-0.504077,-0.305534,-0.262435,0.016612,0.511521,0.131376,0.311264,0.208926,0.070543,0.24109,0,0,0,1
3241,'2019/05/28 21:05:32:981',11,1.205818,-0.627821,-0.229451,-0.500846,-0.316328,-0.280555,-0.029138,0.506396,0.087867,0.243725,0.193437,0.11255,0.171159,0,0,0,1
3242,'2019/05/28 21:05:32:997',11,1.340628,-0.758085,-0.092643,-0.563629,-0.230607,-0.212404,-0.138344,0.453857,0.089951,0.319451,0.207065,0.010121,0.278256,0,0,0,1
3243,'2019/05/28 21:05:33:014',11,1.419692,-0.887083,-0.063902,-0.571542,-0.108611,-0.29251,-0.081357,0.499433,0.101443,0.319164,0.160974,0.017513,0.216807,0,0,0,1
3244,'2019/05/28 21:05:33:030',11,1.501616,-1.069978,-0.088513,-0.363391,-0.089556,-0.174423,-0.130029,0.509812,0.088754,0.247582,0.163341,0.105797,0.044479,0,0,0,1
3245,'2019/05/28 21:05:33:047',11,1.428658,-1.050664,-0.133452,-0.301383,-0.098512,-0.219378,-0.087988,0.437314,0.023807,0.134555,0.201047,0.114554,0.063473,0,0,0,1
3246,'2019/05/28 21:05:33:064',11,1.459102,-1.054193,-0.114182,-0.277632,-0.022224,-0.210179,-0.078855,0.301315,-0.036403,0.033224,0.161053,0.233685,0.101893,0,0,0,1
3247,'2019/05/28 21:05:33:081',11,1.624459,-1.14588,-0.044018,-0.525339,-0.223089,-0.097409,0.150572,0.235358,-0.099898,0.150909,0.362679,0.115393,0.079078,0,0,0,1
3248,'2019/05/28 21:05:33:097',11,1.730099,-1.214517,-0.019699,-0.473535,-0.067855,-0.185563,0.096476,0.300569,-0.00831,0.130642,0.299644,0.133493,0.086973,0,0,0,1
3249,'2019/05/28 21:05:33:114',11,1.741977,-1.240651,-0.058727,-0.241008,0.053861,-0.210151,-0.092889,0.297998,0.180969,0.090561,0.223657,0.258152,0.127503,0,0,0,1
3250,'2019/05/28 21:05:33:130',11,1.77203,-1.284284,-0.115967,-0.25717,0.061628,-0.210461,-0.103717,0.228618,0.141811,0.110484,0.1946,0.224724,0.164184,0,0,0,1
3251,'2019/05/28 21:05:33:147',11,1.762075,-1.060402,-0.242863,-0.375888,-0.10922,-0.06323,-0.033039,0.22283,0.218574,0.219407,0.136331,0.147643,0.159248,0,0,0,1
3252,'2019/05/28 21:05:33:164',11,1.811355,-1.000079,-0.070161,-0.397897,-0.210212,-0.025822,0.056805,0.198545,0.192202,0.249861,0.12721,0.098415,0.174764,0,0,0,1
3253,'2019/05/28 21:05:33:180',11,1.766355,-0.905539,-0.074139,-0.393292,-0.163982,-0.023088,0.026104,0.075169,0.188619,0.271965,0.161464,0.120743,0.264802,0,0,0,1
3254,'2019/05/28 21:05:33:197',11,1.987685,-0.873407,-0.174693,-0.421816,-0.225301,0.01496,-0.049063,0.165899,0.290809,0.342387,0.141791,-0.007506,0.181494,0,0,0,1
3255,'2019/05/28 21:05:33:213',11,1.892196,-0.960072,-0.310944,-0.470637,-0.272536,-0.122038,-0.096479,0.099759,0.384763,0.297269,0.254084,-0.022484,0.199887,0,0,0,1
3256,'2019/05/28 21:05:33:230',11,2.00519,-0.810499,-0.248971,-0.310583,-0.071093,-0.129313,-0.160351,0.249406,0.448407,0.301985,0.169198,0.126121,0.149072,0,0,0,1
3257,'2019/05/28 21:05:33:246',11,1.977375,-0.915818,-0.369326,-0.306399,-0.208579,-0.062898,-0.115323,0.076062,0.421829,0.299197,0.283625,0.215237,0.196477,0,0,0,1
3258,'2019/05/28 21:05:33:264',11,1.91991,-0.910149,-0.454598,-0.57054,-0.296646,-0.065792,-0.072221,0.158578,0.308122,0.253878,0.354714,0.154175,0.225302,0,0,0,1
3259,'2019/05/28 21:05:33:280',11,2.040779,-0.827445,-0.329747,-0.463428,-0.253334,-0.037742,0.006881,0.111029,0.310424,0.249268,0.216966,0.148088,0.100961,0,0,0,1
3260,'2019/05/28 21:05:33:297',11,1.923314,-0.882788,-0.458519,-0.322277,-0.272847,0.020553,-0.117338,0.112873,0.403428,0.235078,0.419957,0.135067,0.22976,0,0,0,1
3261,'2019/05/28 21:05:33:314',11,1.824203,-0.831932,-0.381705,-0.303333,-0.173157,-0.033624,-0.168458,0.022015,0.357761,0.321913,0.406064,0.122974,0.194509,0,0,0,1
3262,'2019/05/28 21:05:33:330',11,1.838328,-0.755133,-0.370381,-0.347128,-0.141335,-0.010741,-0.031585,-0.035255,0.454029,0.236993,0.407501,0.069542,0.180071,0,0,0,1
3263,'2019/05/28 21:05:33:346',11,1.802766,-0.536871,-0.446792,-0.43708,-0.183211,0.123934,-0.002735,-0.024503,0.406339,0.302727,0.23729,0.046536,0.175931,0,0,0,1
3264,'2019/05/28 21:05:33:364',11,1.772035,-0.749965,-0.359185,-0.395953,-0.182893,0.08696,-0.005321,-0.037425,0.38193,0.201764,0.240589,0.04776,0.21212,0,0,0,1
3265,'2019/05/28 21:05:33:381',11,1.590957,-0.735392,-0.309193,0.001437,-0.177929,-0.013538,0.003541,-0.032434,0.327384,0.120068,0.280774,0.136706,0.360207,0,0,0,1
3266,'2019/05/28 21:05:33:397',11,1.585468,-0.722733,-0.29109,-0.003501,-0.236459,-0.062628,0.01333,0.051114,0.340471,0.179213,0.228964,0.089687,0.354828,0,0,0,1
3267,'2019/05/28 21:05:33:414',11,1.607346,-0.708542,-0.289058,-0.117782,-0.241725,-0.12159,-0.031294,0.105635,0.374935,0.275858,0.411839,0.023336,0.288125,0,0,0,1
3268,'2019/05/28 21:05:33:431',11,1.63369,-0.561205,-0.257623,-0.082305,-0.194659,0.025504,0.038602,0.033157,0.300156,0.360443,0.405233,0.072604,0.223855,0,0,0,1
3269,'2019/05/28 21:05:33:447',11,1.593761,-0.555452,-0.326122,-0.116398,-0.138943,0.052906,-0.010986,-0.019737,0.330113,0.245769,0.520303,0.112335,0.276472,0,0,0,1
3270,'2019/05/28 21:05:33:464',11,1.648607,-0.658041,-0.451882,-0.121765,-0.120594,0.007408,-0.006106,0.035733,0.339214,0.248662,0.366478,0.294595,0.330907,0,0,0,1
3271,'2019/05/28 21:05:33:480',11,1.658542,-0.681012,-0.468699,-0.155389,-0.095545,0.008822,-0.015115,0.0403,0.3084,0.253898,0.383899,0.256911,0.275104,0,0,0,1
3272,'2019/05/28 21:05:33:497',11,1.621905,-0.601864,-0.312462,-0.060857,-0.012942,-0.002303,0.05784,-0.048575,0.25039,0.360223,0.387185,0.292378,0.22362,0,0,0,1
3273,'2019/05/28 21:05:33:513',11,1.60869,-0.648575,-0.344243,-0.012536,-0.115661,0.037741,-0.033102,0.000005,0.196771,0.353535,0.479154,0.179528,0.301333,0,0,0,1
3274,'2019/05/28 21:05:33:531',11,1.667748,-0.639666,-0.41133,-0.06208,-0.098601,-0.004075,0.073792,0.040427,0.272288,0.431597,0.404536,0.197199,0.231358,0,0,0,1
3275,'2019/05/28 21:05:33:547',11,1.671372,-0.608677,-0.325119,-0.125777,-0.020992,-0.06585,0.07508,0.054445,0.275931,0.383909,0.415692,0.199475,0.231799,0,0,0,1
3276,'2019/05/28 21:05:33:564',11,1.653636,-0.494849,-0.319232,-0.124554,-0.102556,-0.113711,-0.005492,0.182611,0.39309,0.254363,0.375732,0.311902,0.28814,0,0,0,1
3277,'2019/05/28 21:05:33:580',11,1.621568,-0.430192,-0.458756,-0.20877,-0.105894,-0.224659,-0.000643,0.205526,0.407897,0.259587,0.340705,0.281639,0.299124,0,0,0,1
3278,'2019/05/28 21:05:33:597',11,1.648585,-0.353936,-0.384526,-0.156131,-0.108291,-0.248593,0.032691,0.332,0.352157,0.324393,0.38519,0.254785,0.189837,0,0,0,1
3279,'2019/05/28 21:05:33:613',11,1.577961,-0.439797,-0.143611,-0.157083,-0.15145,-0.29203,-0.077414,0.290679,0.409193,0.421442,0.43094,0.118566,0.127729,0,0,0,1
3280,'2019/05/28 21:05:33:631',11,1.644813,-0.472365,-0.172354,-0.102492,-0.191847,-0.230253,-0.033074,0.247495,0.375639,0.385944,0.423558,0.191116,0.131582,0,0,0,1
3281,'2019/05/28 21:05:33:647',11,1.621503,-0.443948,-0.339454,-0.1027,-0.121669,-0.164683,0.029364,0.225257,0.371907,0.306578,0.364622,0.26629,0.135318,0,0,0,1
3282,'2019/05/28 21:05:33:664',11,1.658576,-0.46229,-0.358521,-0.179033,-0.035107,-0.189703,-0.020159,0.308754,0.274866,0.238911,0.418607,0.168153,0.169406,0,0,0,1
3283,'2019/05/28 21:05:33:680',11,1.511008,-0.207505,-0.249523,-0.072677,0.04489,-0.113594,0.057337,0.205922,0.313886,0.269667,0.290633,0.2593,0.277553,0,0,0,1
3284,'2019/05/28 21:05:33:698',11,1.455124,-0.083075,-0.316161,0.068726,0.167239,-0.192187,0.06162,0.085944,0.287635,0.276515,0.281841,0.297034,0.2019,0,0,0,1
3285,'2019/05/28 21:05:33:714',11,1.33096,-0.145795,-0.372166,-0.043333,0.078704,-0.139389,-0.12236,0.128644,0.226125,0.33514,0.322044,0.301301,0.204352,0,0,0,1
3286,'2019/05/28 21:05:33:731',11,1.464926,-0.177321,-0.442284,-0.115796,0.010421,-0.08629,-0.018822,0.112,0.345122,0.30625,0.30712,0.293758,0.142281,0,0,0,1
3287,'2019/05/28 21:05:33:747',11,1.476034,-0.209447,-0.394172,-0.213674,0.041129,-0.125384,-0.026352,0.210553,0.258788,0.365454,0.304993,0.245789,0.252187,0,0,0,1
3288,'2019/05/28 21:05:33:764',11,1.509736,-0.220028,-0.340532,-0.147222,0.060124,-0.115023,-0.071023,0.062288,0.364631,0.243021,0.438486,0.280408,0.195683,0,0,0,1
3289,'2019/05/28 21:05:33:780',11,1.523525,-0.18336,-0.432004,-0.121668,-0.026109,-0.180522,0.059934,0.029722,0.325068,0.377919,0.368222,0.245728,0.288607,0,0,0,1
3290,'2019/05/28 21:05:33:796',11,1.411349,-0.107457,-0.367955,-0.246343,-0.075252,-0.192354,-0.038788,0.098397,0.447533,0.285652,0.439897,0.182367,0.273851,0,0,0,1
3291,'2019/05/28 21:05:33:814',11,1.454072,-0.019607,-0.293763,-0.212205,0.032078,-0.21821,-0.096266,0.145396,0.383952,0.358448,0.407297,0.140165,0.222278,0,0,0,1
3292,'2019/05/28 21:05:33:831',11,1.454448,-0.135748,-0.311134,-0.108462,0.045638,-0.186166,-0.074611,0.041912,0.362893,0.331697,0.427462,0.192545,0.299068,0,0,0,1
3293,'2019/05/28 21:05:33:847',11,1.528524,-0.023549,-0.280459,-0.133347,0.074847,-0.058904,-0.20377,0.178065,0.367536,0.288441,0.345805,0.229001,0.293081,0,0,0,1
3294,'2019/05/28 21:05:33:864',11,1.433724,-0.083257,-0.361986,-0.202024,0.077976,-0.204326,-0.083999,0.076946,0.383424,0.309627,0.295293,0.311915,0.304872,0,0,0,1
3295,'2019/05/28 21:05:33:880',11,1.38478,-0.050663,-0.407601,-0.239348,0.094209,-0.152923,-0.177116,0.084249,0.321109,0.350477,0.413705,0.235752,0.333052,0,0,0,1
3296,'2019/05/28 21:05:33:896',11,1.389363,0.127601,-0.429283,-0.266674,0.111262,-0.162457,-0.189936,0.124258,0.393128,0.305293,0.401825,0.249671,0.300636,0,0,0,1
3297,'2019/05/28 21:05:33:914',11,1.484358,0.002699,-0.34571,-0.251531,0.02218,-0.127724,-0.111894,0.18017,0.339697,0.368157,0.347521,0.269381,0.244814,0,0,0,1
3298,'2019/05/28 21:05:33:930',11,1.446788,-0.045093,-0.405622,-0.275152,0.058126,-0.176949,0.002997,0.078812,0.305045,0.430892,0.444123,0.143271,0.300987,0,0,0,1
3299,'2019/05/28 21:05:33:947',11,1.473599,-0.113395,-0.312543,-0.292993,0.0359,-0.039719,-0.05228,-0.028964,0.313607,0.55039,0.346214,0.203596,0.316449,0,0,0,1
3300,'2019/05/28 21:05:33:964',11,1.437609,-0.070424,-0.327589,-0.322663,0.032117,0.005468,-0.026514,0.086571,0.448266,0.382344,0.381084,0.275874,0.271465,0,0,0,1
3301,'2019/05/28 21:05:33:981',11,1.302037,-0.002612,-0.283827,-0.248292,-0.007882,0.035022,0.022538,0.062346,0.435231,0.385925,0.386019,0.180463,0.209397,0,0,0,1
3302,'2019/05/28 21:05:33:996',11,1.518875,-0.047919,-0.211363,-0.160973,0.114775,-0.081441,-0.089334,0.116971,0.39059,0.305277,0.348152,0.236304,0.227641,0,0,0,1
3303,'2019/05/28 21:05:34:014',11,1.464844,-0.037888,-0.247411,-0.154324,0.092808,-0.063155,-0.113867,0.156313,0.371628,0.340638,0.435716,0.212496,0.28037,0,0,0,1
3304,'2019/05/28 21:05:34:030',11,1.479303,0.058086,-0.170999,-0.248392,0.164559,0.118173,-0.059853,0.055002,0.351634,0.363457,0.309213,0.133691,0.37074,0,0,0,1
3305,'2019/05/28 21:05:34:047',11,1.438459,-0.109877,-0.270693,-0.309933,0.0624,0.012823,-0.022144,0.049947,0.361702,0.33117,0.366322,0.155072,0.31034,0,0,0,1
3306,'2019/05/28 21:05:41:247',12,2.082836,-0.421723,-0.629098,-0.393707,-0.052477,-0.199108,-0.104513,0.24486,0.439972,0.193586,0.360819,0.279768,0.109339,0,0,0,1
3307,'2019/05/28 21:05:41:263',12,1.99244,-0.58611,-0.620991,-0.325037,-0.121718,-0.254972,-0.176993,0.18146,0.233514,0.338653,0.38024,0.239153,0.170364,0,0,0,1
3308,'2019/05/28 21:05:41:281',12,2.071347,-0.485186,-0.508109,-0.326181,-0.08642,-0.172722,-0.005891,0.211479,0.32382,0.199301,0.406595,0.246259,0.081869,0,0,0,1
3309,'2019/05/28 21:05:41:297',12,2.039174,-0.536607,-0.568694,-0.306039,-0.076647,-0.224765,-0.119055,0.277976,0.262806,0.201964,0.287425,0.185505,0.110614,0,0,0,1
3310,'2019/05/28 21:05:41:313',12,1.995888,-0.575645,-0.4275,-0.281222,0.003138,-0.237772,-0.126025,0.2365,0.323049,0.181247,0.244623,0.168451,0.210013,0,0,0,1
3311,'2019/05/28 21:05:41:330',12,1.92086,-0.478656,-0.421081,-0.169658,-0.014052,-0.220838,-0.138247,0.106118,0.237306,0.245746,0.245844,0.254777,0.278275,0,0,0,1
3312,'2019/05/28 21:05:41:347',12,1.89869,-0.246273,-0.418209,-0.245921,-0.080734,-0.112197,-0.087621,0.110087,0.225348,0.197496,0.374409,0.28935,0.115553,0,0,0,1
3313,'2019/05/28 21:05:41:363',12,1.939255,-0.347135,-0.399562,-0.243095,-0.129229,-0.151837,-0.045145,0.091679,0.163052,0.23983,0.361666,0.332028,0.134731,0,0,0,1
3314,'2019/05/28 21:05:41:380',12,1.93589,-0.28603,-0.521431,-0.244442,-0.143363,-0.208189,0.088078,0.092894,0.115936,0.248607,0.448141,0.256807,0.115466,0,0,0,1
3315,'2019/05/28 21:05:41:397',12,1.969117,-0.314566,-0.428753,-0.381788,-0.039054,-0.198089,-0.060987,0.203471,0.207818,0.15113,0.392509,0.20714,0.083232,0,0,0,1
3316,'2019/05/28 21:05:41:414',12,1.868336,-0.325606,-0.296619,-0.265735,-0.147597,-0.097045,-0.010871,0.220911,0.066886,0.170613,0.405545,0.210634,0.08638,0,0,0,1
3317,'2019/05/28 21:05:41:430',12,1.908906,-0.26993,-0.405531,-0.203825,-0.028,-0.109305,0.183477,0.238353,0.181155,0.166561,0.287842,0.204579,0.004593,0,0,0,1
3318,'2019/05/28 21:05:41:446',12,1.912676,-0.142695,-0.323448,-0.296441,-0.097004,-0.209621,0.11608,0.335102,0.232926,0.251227,0.266163,0.141825,0.069051,0,0,0,1
3319,'2019/05/28 21:05:41:463',12,1.837224,-0.263918,-0.55169,-0.464915,-0.170639,-0.195651,0.063389,0.243813,0.225946,0.214082,0.499775,0.257189,0.101303,0,0,0,1
3320,'2019/05/28 21:05:41:480',12,1.813106,-0.19865,-0.513116,-0.461209,-0.158621,-0.207012,0.07766,0.293278,0.282828,0.157105,0.540929,0.299677,0.023858,0,0,0,1
3321,'2019/05/28 21:05:41:497',12,1.673354,-0.276081,-0.554851,-0.495947,-0.071824,-0.128351,0.061901,0.365927,0.258285,0.255499,0.451327,0.318751,0.029257,0,0,0,1
3322,'2019/05/28 21:05:41:513',12,1.693786,-0.259714,-0.470449,-0.361285,-0.03791,-0.061387,0.164949,0.314515,0.232873,0.289697,0.357375,0.164155,0.028761,0,0,0,1
3323,'2019/05/28 21:05:41:530',12,1.695707,-0.337651,-0.519705,-0.35756,-0.032894,-0.034387,0.231795,0.33695,0.343676,0.330286,0.395476,0.299901,0.030878,0,0,0,1
3324,'2019/05/28 21:05:41:547',12,1.658333,-0.285545,-0.524561,-0.433119,-0.037609,-0.051721,0.182008,0.255734,0.399948,0.351266,0.320799,0.31603,0.048297,0,0,0,1
3325,'2019/05/28 21:05:41:564',12,1.650557,-0.243392,-0.533981,-0.42593,-0.03787,0.074429,0.209616,0.223596,0.51401,0.270963,0.360387,0.302044,0.099823,0,0,0,1
